title,date,url
上海市杨浦区生态环境局执法大队2024年9月份生态环境执法检查情况,2024.10.11,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20241011/465528.html
2024年10月杨浦区生态环境局执法大队执法检查计划,2024.10.11,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20241011/465529.html
2024年9月杨浦区生态环境局执法大队执法检查计划,2024.09.04,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240904/463167.html
上海市杨浦区生态环境局执法大队2024年8月份生态环境执法检查情况,2024.09.04,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240904/463165.html
2024年8月杨浦区生态环境局执法大队执法检查计划,2024.08.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240805/460883.html
上海市杨浦区生态环境局执法大队2024年7月份生态环境执法检查情况,2024.08.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240805/460882.html
上海市杨浦区生态环境局执法大队 2024年6月份生态环境执法检查情况,2024.07.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240703/458629.html
2024年7月杨浦区生态环境局执法大队执法检查计划,2024.07.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240703/458624.html
2024年6月杨浦区生态环境局执法大队执法检查计划,2024.06.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240605/456579.html
上海市杨浦区生态环境局执法大队 2024年5月份生态环境执法检查情况,2024.06.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240605/456580.html
上海市杨浦区生态环境局执法大队2024年4月份生态环境执法检查情况,2024.05.08,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240508/454388.html
2024年5月杨浦区生态环境局执法大队执法检查计划,2024.05.08,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240508/454387.html
上海市杨浦区生态环境局执法大队2024年3月份生态环境执法检查情况,2024.04.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240403/451808.html
2024年4月杨浦区生态环境局执法大队执法检查计划,2024.04.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240403/451807.html
2024年3月杨浦区生态环境局执法大队执法检查计划,2024.03.04,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240304/449395.html
上海市杨浦区生态环境局执法大队2024年2月份生态环境执法检查情况,2024.03.04,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240304/449390.html
上海市杨浦区生态环境局执法大队2024年1月份生态环境执法检查情况,2024.02.02,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240202/447562.html
2024年2月生态环境局执法大队执法检查计划,2024.02.02,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240202/447564.html
杨浦区生态环境局执法大队2023年12月份环境执法工作小结,2024.01.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240105/445663.html
2024年1月杨浦区生态环境局执法大队执法检查计划,2024.01.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240105/445662.html
2023年12月生态环境局执法大队执法检查计划,2023.12.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20231206/443414.html
杨浦区生态环境局执法大队2023年11月份环境执法工作小结,2023.12.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20231206/443413.html
2023年11月生态环境局执法大队执法检查计划,2023.11.08,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20231108/440941.html
杨浦区生态环境局执法大队2023年10月份环境执法工作小结,2023.11.08,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20231108/440940.html
2023年10月生态环境局执法大队执法检查计划,2023.10.09,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20231009/438652.html
杨浦区生态环境局执法大队2023年9月份环境执法工作小结,2023.10.09,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20231009/438651.html
杨浦区生态环境局执法大队2023年8月份环境执法工作小结,2023.09.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230906/436215.html
2023年9月生态环境局执法大队执法检查计划,2023.09.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230906/436214.html
2023年8月执法计划,2023.08.02,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230802/433858.html
上海市杨浦区生态环境局执法大队 2023年7月份生态环境执法检查情况,2023.08.02,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230802/433857.html
2023年7月杨浦区生态环境局执法大队执法检查计划,2023.07.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230705/431754.html
上海市杨浦区生态环境局执法大队 2023年6月份生态环境执法检查情况,2023.07.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230705/431753.html
上海市杨浦区生态环境局执法大队 2023年5月份生态环境执法检查情况,2023.06.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230605/429541.html
2023年6月杨浦区生态环境局执法大队执法检查计划,2023.06.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20240520/455326.html
上海市杨浦区生态环境局执法大队 2023年4月份生态环境执法检查情况,2023.05.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230505/427403.html
2023年5月杨浦区生态环境局执法大队执法检查计划,2023.05.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230505/427402.html
上海市杨浦区生态环境局执法大队2023年3月份生态环境执法检查情况,2023.04.07,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230414/426047.html
2023年4月杨浦区生态环境局执法大队执法检查计划,2023.04.07,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230414/426048.html
2023年3月杨浦区生态环境局执法大队执法检查计划,2023.03.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230301/423159.html
上海市杨浦区生态环境局执法大队 2023年2月份生态环境执法检查情况,2023.03.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230301/423158.html
杨浦区生态环境局执法大队2023年1月份环境执法工作小结,2023.02.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230203/421720.html
2023年2月执法检查工作计划,2023.02.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230203/421715.html
2023年1月杨浦区生态环境局执法大队执法检查计划,2023.01.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230106/420349.html
杨浦区生态环境局执法大队2022年12月份环境执法工作小结,2023.01.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20230106/420350.html
上海市杨浦区生态环境局执法大队 2022年11月份环境执法检查情况,2022.12.02,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20221202/419162.html
2022年12月杨浦区生态环境局执法大队执法检查计划,2022.12.02,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20221202/419124.html
2022年11月执法检查工作计划,2022.11.07,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20221111/418029.html
杨浦区生态环境局执法大队2022年10月份环境执法工作小结,2022.11.04,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20221104/417695.html
2022年10月执法检查工作计划（公示）,2022.10.08,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20221008/415885.html
上海市杨浦区生态环境局执法大队 2022年9月份环境执法检查情况,2022.10.08,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20221008/415879.html
上海市杨浦区生态环境局执法大队 2022年8月份环境执法检查情况,2022.09.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220905/414376.html
2022年9月杨浦区生态环境局执法大队执法检查计划,2022.09.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220905/414377.html
（以案释法）案例分析｜坚持以执法促服务 强化辐射安全管理,2022.08.10,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220810/413005.html
2022年8月执法检查工作计划,2022.08.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220803/412696.html
2022年7月执法检查工作计划,2022.08.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220803/412695.html
2022年6月执法检查工作计划,2022.08.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220803/412694.html
2022年5月执法检查工作计划,2022.08.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220803/412693.html
2022年4月执法检查工作计划,2022.08.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220803/412692.html
2022年3月执法检查工作计划,2022.08.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220803/412691.html
2022年2月执法检查工作计划,2022.08.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220803/412689.html
2022年1月执法检查工作计划,2022.08.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220803/412686.html
杨浦区生态环境局执法大队2022年7月份环境执法工作小结,2022.08.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220801/412495.html
杨浦区生态环境局执法大队2022年6月份环境执法工作小结,2022.07.27,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220727/412293.html
(以案释法）违规必处！排污许可的正确操作了解一下,2022.07.08,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220810/413004.html
2022年第一季度双随机抽查信息公开,2022.06.13,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220613/410065.html
杨浦区生态环境局执法大队2022年3月份环境执法工作小结,2022.04.08,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220613/410066.html
杨浦区生态环境局执法大队2022年2月份环境执法工作小结,2022.03.09,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220613/410068.html
2022年杨浦区生态环境执法工作计划,2022.03.07,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220613/410076.html
杨浦区生态环境局执法大队2022年1月份环境执法工作小结,2022.02.11,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220613/410069.html
杨浦区生态环境局执法大队2021年12月份环境执法工作小结,2022.01.07,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220613/410070.html
2021年第四季度双随机抽查信息公开,2021.12.10,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20211210/398412.html
杨浦区生态环境局执法大队2021年11月份环境执法工作小结,2021.12.08,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220613/410071.html
杨浦区生态环境局执法大队2021年10月份环境执法工作小结,2021.11.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20220613/410072.html
2021年第三季度双随机抽查信息公开,2021.10.11,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20211011/393760.html
杨浦区生态环境局执法大队2021年9月份环境执法工作小结,2021.10.08,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20211008/393469.html
杨浦区生态环境局执法大队2021年8月份环境执法工作小结,2021.09.02,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210908/391679.html
杨浦区生态环境局随机抽查事项清单单部门双随机,2021.08.18,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210818/390069.html
杨浦区生态环境局执法大队2021年7月份环境执法工作小结,2021.08.04,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210804/389108.html
杨浦区生态环境局执法大队2021年6月份环境执法工作小结,2021.07.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210705/385878.html
杨浦区生态环境局执法大队2021年上半年环境执法工作小结,2021.06.30,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210630/385179.html
2021年第二季度双随机抽查信息公开,2021.06.30,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210630/385180.html
2021年杨浦区生态环境局 执法工作计划,2021.06.25,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210625/384721.html
杨浦区生态环境局执法大队2021年5月份环境执法工作小结,2021.06.11,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210611/383564.html
杨浦区生态环境局执法大队2021年4月份环境执法工作小结,2021.05.07,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210611/383562.html
杨浦区生态环境局执法大队2021年3月份环境执法工作小结,2021.04.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210421/379058.html
2021年第一季度双随机抽查信息公开,2021.03.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210324/377019.html
杨浦区生态环境局执法大队2021年2月份环境执法工作小结,2021.03.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210324/377044.html
杨浦区生态环境局执法大队2021年1月份环境执法工作小结,2021.02.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210201/374081.html
杨浦区生态环境局执法大队2020年12月份环境执法工作小结,2021.01.04,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210104/372665.html
上海市杨浦区生态环境局执法大队2020年工作总结及2021年工作计划,2021.01.04,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210104/372670.html
2020年第四季度双随机抽查信息公开,2020.12.28,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20201228/372262.html
杨浦区生态环境局执法大队2020年11月份环境执法工作小结,2020.12.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20210104/372638.html
杨浦区生态环境局执法大队2020年10月份环境执法工作小结,2020.11.02,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20201102/368114.html
2020年第三季度双随机抽查信息公开,2020.10.09,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20201009/365816.html
杨浦区生态环境局执法大队2020年9月份环境执法工作小结,2020.10.09,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20201009/365872.html
2020年第二季度双随机抽查信息公开,2020.07.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20200701/359161.html
杨浦区生态环境局执法大队2020年6月份环境执法工作小结,2020.07.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20200701/359162.html
杨浦区生态环境局执法大队2020年5月份环境执法工作小结,2020.06.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20200601/356958.html
杨浦区生态环境局执法大队2020年4月份环境执法工作小结,2020.05.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20200506/355146.html
杨浦区生态环境局执法大队2020年3月份环境执法工作小结,2020.04.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20200506/355205.html
2020年第一季度双随机抽查信息公开,2020.04.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20200401/353117.html
杨浦区生态环境局执法大队2020年2月份环境执法工作小结,2020.03.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20200306/351449.html
杨浦区生态环境局执法大队2020年1月份环境执法工作小结,2020.02.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20200226/350717.html
杨浦区生态环境局执法大队2019年12月份环境执法工作小结,2020.01.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20200103/347407.html
上海市杨浦区生态环境局执法大队 2019年工作总结及2020年工作计划,2020.01.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20200103/347460.html
杨浦区生态环境局执法大队2019年11月份环境执法工作小结,2019.12.02,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20191202/345604.html
杨浦区生态环境局执法大队2019年10月份环境执法工作小结,2019.11.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20191101/343538.html
2019年第三季度双随机抽查信息公开,2019.10.14,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20191014/340243.html
杨浦区环境监察支队2019年8月份环境监察执法工作小结,2019.09.11,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20190911/338059.html
杨浦区环境监察支队2019年7月份环境监察执法工作小结,2019.08.14,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20190814/336377.html
杨浦区环境监察支队2019年6月份环境监察执法工作小结,2019.07.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20190722/335110.html
杨浦区环境监察支队2019年5月份环境监察执法工作小结,2019.06.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20190605/331673.html
杨浦区环境监察支队2019年4月份环境监察执法工作小结,2019.05.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20190506/328169.html
杨浦区环境监察支队2019年3月份环境监察执法工作小结,2019.04.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20190422/326689.html
杨浦区环境监察支队2019年2月份环境监察执法工作小结,2019.03.08,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20190308/321861.html
杨浦区环境监察支队2019年1月份环境监察执法工作小结,2019.02.27,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20190227/320931.html
杨浦区环境监察支队2018年12月份环境监察执法工作小结,2019.01.09,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20190109/316119.html
杨浦区环境监察支队2018年11月份环境监察执法工作小结,2018.12.12,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20181212/308597.html
杨浦区环境监察支队2018年9月份环境监察执法工作小结,2018.10.10,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20181127/279571.html
杨浦区环境监察支队2018年8月份环境监察执法工作小结,2018.09.10,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20181127/279570.html
杨浦区环境监察支队2018年7月份环境监察执法工作小结,2018.08.02,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20181127/279569.html
杨浦区环境监察支队2018年6月份环境监察执法工作小结,2018.07.04,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20181127/279568.html
杨浦区环境监察支队2018年5月份环境监察执法工作小结,2018.06.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20181127/279567.html
杨浦区环境监察支队2018年4月份环境监察执法工作小结,2018.05.07,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20181127/279566.html
杨浦区环境监察支队2018年3月份环境监察执法工作小结,2018.04.04,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20181127/279565.html
2018年第一季度双随机抽查信息公开,2018.03.30,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20181127/279564.html
杨浦区环境监察支队2018年2月份环境监察执法工作小结,2018.03.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20181127/279563.html
杨浦区环境监察支队2018年1月份环境监察执法工作小结,2018.02.05,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjcha-gzqk/20181127/279562.html
